,Row_ID,Game_ID,Team,Player_ID,Number,Name,Min,FGM,FGA,FG%,2ptsM,2ptsA,2pts%,3ptsM,3ptsA,3pts%,FTM,FTA,FT%,ORebs,DRebs,Rebs,As,PF,To,Stl,Blks,Pts,y
76,998,01_04_39,PUERTO RICO,0,TOTALS,PUERTO RICO,200,27,57,47.4,19,39,48.7,8,18,44.4,13,16,81.2,8,16,24,11,25,16,6,3,75,0
77,1011,01_04_39,GREECE,0,TOTALS,GREECE,200,31,54,57.4,27,37,73.0,4,17,23.5,19,26,73.1,7,21,28,15,16,12,11,4,85,1
78,1024,01_04_40,LITHUANIA,0,TOTALS,LITHUANIA,200,32,63,50.8,11,26,42.3,21,37,56.8,11,17,64.7,7,18,25,13,27,19,4,2,96,1
79,1037,01_04_40,USA,0,TOTALS,USA,200,36,79,45.6,28,61,45.9,8,18,44.4,24,34,70.6,20,20,40,19,22,12,13,4,104,0
80,1050,01_04_41,ITALY,0,TOTALS,ITALY,200,22,58,37.9,11,27,40.7,11,31,35.5,14,23,60.9,6,20,26,4,29,9,6,3,69,0
81,1063,01_04_41,ARGENTINA,0,TOTALS,ARGENTINA,200,29,56,51.8,26,42,61.9,3,14,21.4,23,34,67.6,9,29,38,13,25,12,3,3,84,1
82,2165,03_04_01,ARGENTINA,0,TOTALS,ARGENTINA,200,27,62,43.5,22,35,62.9,5,27,18.5,8,17,47.1,9,25,34,15,22,12,11,0,67,1
83,2178,03_04_01,ANGOLA,0,TOTALS,ANGOLA,200,21,55,38.2,14,36,38.9,7,19,36.8,14,20,70.0,8,21,29,7,21,15,8,0,63,0
84,2191,03_04_02,SERBIA & MONTENEGRO,0,TOTALS,SERBIA & MONTENEGRO,200,34,75,45.3,28,60,46.7,6,15,40.0,18,25,72.0,14,14,28,20,21,14,20,4,92,1
85,2204,03_04_02,CHINA,0,TOTALS,CHINA,200,27,58,46.6,21,41,51.2,6,17,35.3,18,21,85.7,5,19,24,15,22,21,10,10,78,0
86,2217,03_04_03,ANGOLA,0,TOTALS,ANGOLA,200,23,65,35.4,13,38,34.2,10,27,37.0,12,18,66.7,15,16,31,13,22,16,11,2,68,0
87,2230,03_04_03,LITHUANIA,0,TOTALS,LITHUANIA,200,31,60,51.7,21,33,63.6,10,27,37.0,12,19,63.2,10,15,25,18,20,17,12,5,84,1
88,2243,03_04_04,CHINA,0,TOTALS,CHINA,200,23,53,43.4,15,39,38.5,8,14,57.1,30,42,71.4,6,22,28,9,20,18,13,2,84,1
89,2256,03_04_04,AUSTRALIA,0,TOTALS,AUSTRALIA,200,30,72,41.7,18,34,52.9,12,38,31.6,10,15,66.7,4,17,21,21,32,17,16,3,82,0
90,2269,03_04_05,LITHUANIA,0,TOTALS,LITHUANIA,200,29,54,53.7,24,36,66.7,5,18,27.8,27,38,71.1,6,25,31,13,22,17,7,2,90,1
91,2282,03_04_05,ARGENTINA,0,TOTALS,ARGENTINA,200,28,63,44.4,21,40,52.5,7,23,30.4,16,20,80.0,4,20,24,13,32,13,9,0,79,0
92,2295,03_04_06,AUSTRALIA,0,TOTALS,AUSTRALIA,200,25,65,38.5,16,37,43.2,9,28,32.1,2,7,28.6,9,13,22,16,17,12,9,3,61,0
93,2308,03_04_06,SERBIA & MONTENEGRO,0,TOTALS,SERBIA & MONTENEGRO,200,33,54,61.1,27,38,71.1,6,16,37.5,7,15,46.7,6,20,26,12,17,13,12,2,79,1
94,2321,03_04_07,ANGOLA,0,TOTALS,ANGOLA,200,24,67,35.8,17,37,45.9,7,30,23.3,9,13,69.2,7,14,21,8,23,6,14,2,64,0
95,2334,03_04_07,AUSTRALIA,0,TOTALS,AUSTRALIA,200,23,54,42.6,17,35,48.6,6,19,31.6,18,22,81.8,8,24,32,9,20,19,6,0,70,1
96,2347,03_04_08,ARGENTINA,0,TOTALS,ARGENTINA,200,30,70,42.9,25,48,52.1,5,22,22.7,19,33,57.6,9,18,27,18,25,15,15,0,84,1
97,2360,03_04_08,CHINA,0,TOTALS,CHINA,200,24,51,47.1,19,29,65.5,5,22,22.7,21,26,80.8,4,23,27,6,27,36,7,2,74,0
98,2373,03_04_09,LITHUANIA,0,TOTALS,LITHUANIA,200,27,61,44.3,21,41,51.2,6,20,30.0,20,25,80.0,7,19,26,15,25,15,7,4,80,0
99,2386,03_04_09,SERBIA & MONTENEGRO,0,TOTALS,SERBIA & MONTENEGRO,200,32,66,48.5,25,46,54.3,7,20,35.0,22,31,71.0,11,22,33,13,26,10,14,6,93,1
100,2633,07_04_01,URUGUAY,0,TOTALS,URUGUAY,200,25,59,42.4,17,36,47.2,8,23,34.8,19,28,67.9,6,22,28,15,26,16,7,1,77,0
101,2646,07_04_01,VENEZUELA,0,TOTALS,VENEZUELA,200,35,67,52.2,27,49,55.1,8,18,44.4,19,30,63.3,10,26,36,22,27,16,11,2,97,1
102,2659,07_04_02,CHILE,0,TOTALS,CHILE,200,28,51,54.9,21,33,63.6,7,18,38.9,21,24,87.5,7,19,26,15,29,18,8,1,84,0
103,2669,07_04_02,BRAZIL,0,TOTALS,BRAZIL,200,30,67,44.8,20,40,50.0,10,27,37.0,22,26,84.6,13,13,26,17,26,15,8,2,92,1
104,2682,07_04_03,VENEZUELA,0,TOTALS,VENEZUELA,200,39,71,54.9,27,47,57.4,12,24,50.0,18,22,81.8,7,28,35,19,27,12,3,3,108,0
105,2695,07_04_03,CHILE,0,TOTALS,CHILE,200,26,62,41.9,18,40,45.0,8,22,36.4,17,28,60.7,4,21,25,8,21,12,12,0,77,1
106,2708,07_04_04,PARAGUAY,0,TOTALS,PARAGUAY,200,25,58,43.1,21,37,56.8,4,21,19.0,22,39,56.4,0,23,23,10,19,17,4,4,76,0
107,2721,07_04_04,URUGUAY,0,TOTALS,URUGUAY,200,31,67,46.3,22,44,50.0,9,23,39.1,18,21,85.7,7,22,29,19,29,17,4,2,89,1
108,2734,07_04_05,BRAZIL,0,TOTALS,BRAZIL,200,36,63,57.1,30,45,66.7,6,18,33.3,20,28,71.4,9,23,32,28,32,14,7,0,98,1
109,2747,07_04_05,ARGENTINA,0,TOTALS,ARGENTINA,200,27,64,42.2,17,28,60.7,10,36,27.8,28,34,82.4,12,14,26,18,26,13,5,1,92,0
110,2760,07_04_06,PARAGUAY,0,TOTALS,PARAGUAY,200,25,63,39.7,14,38,36.8,11,25,44.0,16,27,59.3,8,12,20,11,28,17,6,1,77,1
111,2773,07_04_06,VENEZUELA,0,TOTALS,VENEZUELA,200,39,67,58.2,30,49,61.2,9,18,50.0,27,33,81.8,10,27,37,16,23,10,9,6,114,0
112,2786,07_04_07,ARGENTINA,0,TOTALS,ARGENTINA,200,39,69,56.5,25,41,61.0,14,28,50.0,16,21,76.2,4,17,21,23,23,12,14,2,108,0
113,2799,07_04_07,CHILE,0,TOTALS,CHILE,200,27,54,50.0,22,37,59.5,5,17,29.4,10,16,62.5,8,21,29,16,21,24,4,1,69,1
114,2812,07_04_08,URUGUAY,0,TOTALS,URUGUAY,200,33,61,54.1,17,35,48.6,16,26,61.5,21,28,75.0,4,27,31,22,30,13,6,0,103,0
115,2825,07_04_08,BRAZIL,0,TOTALS,BRAZIL,200,29,71,40.8,24,47,51.1,5,24,20.8,23,31,74.2,13,22,35,17,27,10,9,3,86,1
116,2838,07_04_09,ARGENTINA,0,TOTALS,ARGENTINA,200,35,61,57.4,20,35,57.1,15,26,57.7,33,39,84.6,8,20,28,25,30,11,14,1,118,0
117,2851,07_04_09,URUGUAY,0,TOTALS,URUGUAY,200,25,52,48.1,16,27,59.3,9,25,36.0,30,37,81.1,5,16,21,10,33,19,6,1,89,1
118,2864,07_04_10,BRAZIL,0,TOTALS,BRAZIL,200,39,69,56.5,28,48,58.3,11,21,52.4,9,17,52.9,4,25,29,20,22,15,12,1,98,1
119,2877,07_04_10,VENEZUELA,0,TOTALS,VENEZUELA,200,35,66,53.0,26,34,76.5,9,32,28.1,15,25,60.0,7,23,30,20,20,16,4,2,94,0
120,2890,07_04_11,BRAZIL,0,TOTALS,BRAZIL,200,30,60,50.0,26,47,55.3,4,13,30.8,21,24,87.5,7,26,33,22,17,16,10,7,85,1
121,2903,07_04_11,PARAGUAY,0,TOTALS,PARAGUAY,200,25,54,46.3,18,39,46.2,7,15,46.7,11,15,73.3,2,21,23,15,20,19,8,4,68,0
122,2916,07_04_12,VENEZUELA,0,TOTALS,VENEZUELA,200,35,55,63.6,28,39,71.8,7,16,43.8,23,32,71.9,5,20,25,15,21,17,4,4,100,0
123,2929,07_04_12,ARGENTINA,0,TOTALS,ARGENTINA,200,42,76,55.3,31,47,66.0,11,29,37.9,18,22,81.8,13,14,27,22,27,10,10,1,113,1
124,2942,07_04_13,BRAZIL,0,TOTALS,BRAZIL,200,28,64,43.8,19,36,52.8,9,28,32.1,13,16,81.2,8,16,24,14,20,13,4,3,78,0
125,2955,07_04_13,ARGENTINA,0,TOTALS,ARGENTINA,200,38,73,52.1,28,43,65.1,10,30,33.3,9,18,50.0,14,25,39,14,15,12,6,0,95,1
126,2966,08_04_01,MEXICO,0,TOTALS,MEXICO,200,24,51,47.1,18,33,54.5,6,18,33.3,40,48,83.3,12,23,35,10,24,21,9,4,94,1
127,2978,08_04_01,BARBADOS,0,TOTALS,BARBADOS,200,33,87,37.9,25,54,46.3,8,33,24.2,9,20,45.0,23,15,38,15,33,19,4,2,83,0
128,2990,08_04_02,CUBA,0,TOTALS,CUBA,200,27,71,38.0,24,56,42.9,3,15,20.0,9,15,60.0,12,24,36,11,25,19,12,0,66,0
129,3000,08_04_02,PANAMA,0,TOTALS,PANAMA,200,25,69,36.2,20,49,40.8,5,20,25.0,17,24,70.8,19,28,47,13,17,20,9,5,72,1
130,3013,08_04_03,PUERTO RICO,0,TOTALS,PUERTO RICO,200,45,79,57.0,36,54,66.7,9,25,36.0,23,31,74.2,8,36,44,34,13,7,17,4,122,0
131,3025,08_04_03,ANTIGUA,0,TOTALS,ANTIGUA,200,32,80,40.0,25,59,42.4,7,21,33.3,6,12,50.0,9,28,37,13,21,20,3,2,77,1
132,3037,08_04_04,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,30,68,44.1,23,48,47.9,7,20,35.0,8,10,80.0,15,26,41,10,16,21,13,4,75,1
133,3047,08_04_04,GUATEMALA,0,TOTALS,GUATEMALA,200,25,59,42.4,12,30,40.0,13,29,44.8,8,14,57.1,7,19,26,13,15,18,9,3,71,0
134,3059,08_04_05,GUATEMALA,0,TOTALS,GUATEMALA,200,24,67,35.8,10,33,30.3,14,34,41.2,10,16,62.5,9,13,22,18,23,18,8,1,72,0
135,3071,08_04_05,MEXICO,0,TOTALS,MEXICO,200,31,57,54.4,25,37,67.6,6,20,30.0,16,20,80.0,7,27,34,22,19,19,7,2,84,1
136,3083,08_04_06,PANAMA,0,TOTALS,PANAMA,200,37,76,48.7,25,40,62.5,12,36,33.3,18,25,72.0,14,26,40,23,23,18,9,4,104,0
137,3095,08_04_06,ANTIGUA,0,TOTALS,ANTIGUA,200,22,63,34.9,19,51,37.3,3,12,25.0,20,26,76.9,13,24,37,9,23,24,11,1,67,1
138,3107,08_04_07,CUBA,0,TOTALS,CUBA,200,21,63,33.3,18,48,37.5,3,15,20.0,16,27,59.3,13,12,25,8,23,19,9,2,61,0
139,3119,08_04_07,PUERTO RICO,0,TOTALS,PUERTO RICO,200,35,54,64.8,29,42,69.0,6,12,50.0,17,22,77.3,4,25,29,23,23,20,7,2,93,1
140,3130,08_04_08,BARBADOS,0,TOTALS,BARBADOS,200,22,71,31.0,18,45,40.0,4,26,15.4,7,19,36.8,17,28,45,10,16,16,6,1,55,0
141,3143,08_04_08,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,31,69,44.9,23,46,50.0,8,23,34.8,12,18,66.7,10,29,39,21,18,14,11,1,82,1
142,3155,08_04_09,GUATEMALA,0,TOTALS,GUATEMALA,200,23,55,41.8,16,34,47.1,7,21,33.3,18,26,69.2,10,18,28,6,28,23,4,1,71,0
143,3168,08_04_09,BARBADOS,0,TOTALS,BARBADOS,200,30,66,45.5,21,42,50.0,9,24,37.5,27,40,67.5,19,21,40,16,26,14,12,4,96,1
144,3181,08_04_10,ANTIGUA,0,TOTALS,ANTIGUA,200,25,62,40.3,24,49,49.0,1,13,7.7,9,16,56.2,11,17,28,8,26,35,6,2,60,1
145,3194,08_04_10,CUBA,0,TOTALS,CUBA,200,45,87,51.7,31,64,48.4,14,23,60.9,24,38,63.2,23,25,48,26,19,15,25,2,128,0
146,3207,08_04_11,PUERTO RICO,0,TOTALS,PUERTO RICO,200,38,70,54.3,29,46,63.0,9,24,37.5,17,22,77.3,9,23,32,21,14,15,10,6,102,0
147,3216,08_04_11,PANAMA,0,TOTALS,PANAMA,200,28,70,40.0,17,41,41.5,11,29,37.9,13,18,72.2,10,22,32,8,17,16,10,1,80,1
148,3228,08_04_12,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,27,72,37.5,22,45,48.9,5,27,18.5,11,15,73.3,12,22,34,17,19,8,12,1,70,1
149,3240,08_04_12,MEXICO,0,TOTALS,MEXICO,200,29,61,47.5,26,45,57.8,3,16,18.8,7,12,58.3,7,31,38,8,11,17,2,3,68,0
150,3253,08_04_13,BARBADOS,0,TOTALS,BARBADOS,200,31,74,41.9,27,54,50.0,4,20,20.0,22,37,59.5,16,28,44,15,21,25,9,6,88,1
151,3264,08_04_13,ANTIGUA,0,TOTALS,ANTIGUA,200,34,77,44.2,32,59,54.2,2,18,11.1,7,21,33.3,15,25,40,11,29,22,17,1,77,0
152,3276,08_04_14,CUBA,0,TOTALS,CUBA,200,34,76,44.7,28,58,48.3,6,18,33.3,10,16,62.5,20,29,49,14,20,15,11,3,84,1
153,3288,08_04_14,GUATEMALA,0,TOTALS,GUATEMALA,200,17,51,33.3,8,30,26.7,9,21,42.9,6,14,42.9,6,22,28,9,16,24,8,2,49,0
154,3300,08_04_15,PUERTO RICO,0,TOTALS,PUERTO RICO,200,33,68,48.5,26,48,54.2,7,20,35.0,16,20,80.0,7,28,35,16,18,9,4,1,89,1
155,3312,08_04_15,MEXICO,0,TOTALS,MEXICO,200,29,71,40.8,21,48,43.8,8,23,34.8,14,18,77.8,12,22,34,11,21,13,4,2,80,0
156,3325,08_04_16,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,31,79,39.2,26,55,47.3,5,24,20.8,14,20,70.0,19,23,42,12,16,9,10,3,81,1
157,3335,08_04_16,PANAMA,0,TOTALS,PANAMA,200,31,77,40.3,28,61,45.9,3,16,18.8,12,18,66.7,18,27,45,13,19,13,6,1,77,0
158,3348,08_04_17,ANTIGUA,0,TOTALS,ANTIGUA,200,32,64,50.0,31,54,57.4,1,10,10.0,12,20,60.0,13,29,42,14,31,22,7,0,77,1
159,3359,08_04_17,GUATEMALA,0,TOTALS,GUATEMALA,200,20,57,35.1,13,21,61.9,7,36,19.4,20,33,60.6,9,18,27,12,20,17,10,3,67,0
160,3369,08_04_18,BARBADOS,0,TOTALS,BARBADOS,225,31,61,50.8,25,46,54.3,6,15,40.0,13,23,56.5,13,24,37,14,22,25,7,5,81,0
161,3381,08_04_18,CUBA,0,TOTALS,CUBA,225,32,85,37.6,23,59,39.0,9,26,34.6,10,18,55.6,25,20,45,9,27,19,10,2,83,1
162,3393,08_04_19,MEXICO,0,TOTALS,MEXICO,200,31,60,51.7,25,42,59.5,6,18,33.3,21,26,80.8,14,16,30,12,22,23,10,0,89,0
163,3404,08_04_19,PANAMA,0,TOTALS,PANAMA,200,33,69,47.8,21,41,51.2,12,28,42.9,20,25,80.0,16,18,34,19,24,17,12,0,98,1
164,3415,08_04_20,PUERTO RICO,0,TOTALS,PUERTO RICO,200,29,64,45.3,23,40,57.5,6,24,25.0,10,16,62.5,7,24,31,14,13,8,5,2,74,0
165,3427,08_04_20,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,30,72,41.7,25,54,46.3,5,18,27.8,10,13,76.9,15,26,41,10,18,10,5,1,75,1
166,3438,14_04_01,ARGENTINA,0,TOTALS,ARGENTINA,200,29,58,50.0,24,40,60.0,5,18,27.8,20,27,74.1,10,23,33,18,15,19,7,1,83,1
167,3451,14_04_01,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,22,63,34.9,19,47,40.4,3,16,18.8,10,15,66.7,11,16,27,8,24,21,13,2,57,0
168,3464,14_04_02,PUERTO RICO,0,TOTALS,PUERTO RICO,225,37,75,49.3,24,49,49.0,13,26,50.0,14,24,58.3,12,33,45,27,18,17,13,6,101,0
169,3473,14_04_02,BRAZIL,0,TOTALS,BRAZIL,225,34,87,39.1,17,49,34.7,17,38,44.7,11,16,68.8,15,23,38,24,21,20,10,3,96,1
170,3486,14_04_03,CANADA,0,TOTALS,CANADA,200,31,64,48.4,25,52,48.1,6,12,50.0,16,28,57.1,18,31,49,18,21,32,14,3,84,1
171,3499,14_04_03,BAHAMAS,0,TOTALS,BAHAMAS,200,24,83,28.9,17,55,30.9,7,28,25.0,11,21,52.4,19,20,39,6,23,21,17,5,66,0
172,3512,14_04_04,BAHAMAS,0,TOTALS,BAHAMAS,200,25,66,37.9,21,53,39.6,4,13,30.8,16,22,72.7,10,15,25,12,24,22,16,2,70,1
173,3525,14_04_04,ARGENTINA,0,TOTALS,ARGENTINA,200,34,57,59.6,23,34,67.6,11,23,47.8,27,33,81.8,6,26,32,26,21,28,9,5,106,0
174,3537,14_04_05,VENEZUELA,0,TOTALS,VENEZUELA,200,26,55,47.3,17,35,48.6,9,20,45.0,19,26,73.1,5,21,26,17,31,19,5,4,80,0
175,3550,14_04_05,PUERTO RICO,0,TOTALS,PUERTO RICO,200,27,72,37.5,18,48,37.5,9,24,37.5,30,35,85.7,19,20,39,11,23,13,12,3,93,1
176,3560,14_04_06,BRAZIL,0,TOTALS,BRAZIL,200,21,62,33.9,16,42,38.1,5,20,25.0,17,23,73.9,13,22,35,8,15,25,12,4,64,0
177,3573,14_04_06,USA,0,TOTALS,USA,200,33,67,49.3,29,51,56.9,4,16,25.0,17,21,81.0,12,26,38,14,22,17,17,4,87,1
178,3586,14_04_07,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,23,64,35.9,18,42,42.9,5,22,22.7,23,35,65.7,10,17,27,5,24,14,17,1,74,0
179,3599,14_04_07,CANADA,0,TOTALS,CANADA,200,33,61,54.1,26,41,63.4,7,20,35.0,21,28,75.0,11,32,43,15,22,27,5,3,94,1
180,3610,14_04_08,BRAZIL,0,TOTALS,BRAZIL,200,29,64,45.3,19,38,50.0,10,26,38.5,8,13,61.5,9,28,37,10,22,13,7,0,76,1
181,3620,14_04_08,VENEZUELA,0,TOTALS,VENEZUELA,200,23,63,36.5,16,40,40.0,7,23,30.4,15,24,62.5,9,25,34,16,15,11,6,2,68,0
182,3632,14_04_09,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,28,75,37.3,24,56,42.9,4,19,21.1,19,26,73.1,21,17,38,13,19,17,15,0,79,0
183,3644,14_04_09,BAHAMAS,0,TOTALS,BAHAMAS,200,28,62,45.2,20,44,45.5,8,18,44.4,18,23,78.3,21,24,45,16,23,24,11,6,82,1
184,3657,14_04_10,USA,0,TOTALS,USA,200,33,75,44.0,27,58,46.6,6,17,35.3,20,31,64.5,12,29,41,19,24,7,8,6,92,1
185,3670,14_04_10,PUERTO RICO,0,TOTALS,PUERTO RICO,200,28,71,39.4,24,53,45.3,4,18,22.2,19,26,73.1,8,29,37,8,21,14,2,1,79,0
186,3682,14_04_11,CANADA,0,TOTALS,CANADA,200,22,41,53.7,21,33,63.6,1,8,12.5,25,31,80.6,6,25,31,10,25,27,7,4,70,0
187,3693,14_04_11,ARGENTINA,0,TOTALS,ARGENTINA,200,28,65,43.1,20,41,48.8,8,24,33.3,15,25,60.0,11,14,25,9,26,16,15,1,79,1
188,3705,14_04_12,BAHAMAS,0,TOTALS,BAHAMAS,200,26,65,40.0,17,41,41.5,9,24,37.5,15,21,71.4,11,27,38,15,29,18,5,4,76,0
189,3717,14_04_12,VENEZUELA,0,TOTALS,VENEZUELA,200,25,64,39.1,18,37,48.6,7,27,25.9,25,41,61.0,13,22,35,19,21,11,9,4,82,1
190,3728,14_04_13,BRAZIL,0,TOTALS,BRAZIL,200,28,70,40.0,17,41,41.5,11,29,37.9,21,27,77.8,21,25,46,11,18,23,10,0,88,1
191,3738,14_04_13,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,30,73,41.1,26,49,53.1,4,24,16.7,14,18,77.8,15,14,29,10,22,18,8,2,78,0
192,3749,14_04_14,ARGENTINA,0,TOTALS,ARGENTINA,200,28,67,41.8,22,46,47.8,6,21,28.6,5,12,41.7,12,18,30,17,20,13,6,1,67,0
193,3761,14_04_14,PUERTO RICO,0,TOTALS,PUERTO RICO,200,32,62,51.6,29,52,55.8,3,10,30.0,6,12,50.0,10,22,32,17,17,13,8,3,73,1
194,3774,14_04_15,USA,0,TOTALS,USA,200,30,61,49.2,20,41,48.8,10,20,50.0,16,22,72.7,10,26,36,14,29,16,9,3,86,1
195,3787,14_04_15,CANADA,0,TOTALS,CANADA,200,19,57,33.3,18,39,46.2,1,18,5.6,24,34,70.6,10,18,28,7,19,13,6,2,63,0
196,3799,14_04_16,BAHAMAS,0,TOTALS,BAHAMAS,225,34,83,41.0,24,57,42.1,10,26,38.5,24,36,66.7,22,29,51,23,21,19,14,3,102,0
197,3810,14_04_16,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,225,33,75,44.0,23,52,44.2,10,23,43.5,15,24,62.5,11,24,35,16,25,23,14,1,91,1
198,3822,14_04_17,VENEZUELA,0,TOTALS,VENEZUELA,200,28,61,45.9,20,37,54.1,8,24,33.3,23,28,82.1,10,23,33,17,15,15,6,2,87,1
199,3832,14_04_17,BRAZIL,0,TOTALS,BRAZIL,200,27,69,39.1,24,44,54.5,3,25,12.0,16,20,80.0,17,17,34,7,24,11,9,2,73,0
200,3843,14_04_18,ARGENTINA,0,TOTALS,ARGENTINA,200,27,58,46.6,21,40,52.5,6,18,33.3,18,28,64.3,9,14,23,8,30,15,13,0,78,1
201,3856,14_04_18,CANADA,0,TOTALS,CANADA,200,19,37,51.4,17,33,51.5,2,4,50.0,30,44,68.2,7,23,30,7,22,22,5,3,70,0
202,3869,14_04_19,PUERTO RICO,0,TOTALS,PUERTO RICO,200,31,67,46.3,27,53,50.9,4,14,28.6,20,24,83.3,9,16,25,9,19,13,6,6,86,0
203,3880,14_04_19,USA,0,TOTALS,USA,200,37,73,50.7,32,52,61.5,5,21,23.8,18,23,78.3,13,27,40,20,17,13,9,2,97,1
204,4377,20_04_01,VIRGIN ISLANDS,0,TOTALS,VIRGIN ISLANDS,200,18,69,26.1,15,54,27.8,3,15,20.0,13,34,38.2,20,16,36,6,19,22,12,5,52,0
205,4390,20_04_01,BAHAMAS,0,TOTALS,BAHAMAS,200,35,80,43.8,28,54,51.9,7,26,26.9,19,27,70.4,30,32,62,18,21,21,12,10,96,1
206,4403,20_04_02,PUERTO RICO,0,TOTALS,PUERTO RICO,200,38,75,50.7,33,55,60.0,5,20,25.0,18,25,72.0,21,30,51,23,8,17,19,7,99,1
207,4416,20_04_02,BARBADOS,0,TOTALS,BARBADOS,200,18,67,26.9,15,48,31.2,3,19,15.8,5,12,41.7,12,20,32,7,19,28,5,2,44,0
208,4429,20_04_03,BAHAMAS,0,TOTALS,BAHAMAS,225,29,79,36.7,24,53,45.3,5,26,19.2,12,20,60.0,20,30,50,12,26,23,10,7,75,1
209,4442,20_04_03,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,225,23,73,31.5,21,56,37.5,2,17,11.8,25,35,71.4,19,30,49,15,20,25,18,2,73,0
210,4453,20_04_04,MEXICO,0,TOTALS,MEXICO,200,28,58,48.3,26,53,49.1,2,5,40.0,20,31,64.5,18,30,48,19,18,21,5,4,78,1
211,4465,20_04_04,BARBADOS,0,TOTALS,BARBADOS,200,29,70,41.4,16,41,39.0,13,29,44.8,5,7,71.4,9,18,27,22,25,14,4,2,76,0
212,4478,20_04_05,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,33,57,57.9,28,47,59.6,5,10,50.0,19,33,57.6,8,27,35,16,25,25,18,2,90,1
213,4491,20_04_05,VIRGIN ISLANDS,0,TOTALS,VIRGIN ISLANDS,200,22,67,32.8,18,47,38.3,4,20,20.0,19,34,55.9,18,14,32,5,26,27,12,2,67,0
214,4504,20_04_06,PUERTO RICO,0,TOTALS,PUERTO RICO,200,39,83,47.0,24,53,45.3,15,30,50.0,5,10,50.0,16,33,49,25,18,9,17,7,98,1
215,4516,20_04_06,MEXICO,0,TOTALS,MEXICO,200,15,66,22.7,15,51,29.4,0,15,0.0,16,22,72.7,14,30,44,3,12,24,3,3,46,0
216,4527,20_04_07,BARBADOS,0,TOTALS,BARBADOS,200,16,65,24.6,13,41,31.7,3,24,12.5,11,20,55.0,19,14,33,7,21,25,6,2,46,0
217,4539,20_04_07,VIRGIN ISLANDS,0,TOTALS,VIRGIN ISLANDS,200,33,70,47.1,30,55,54.5,3,15,20.0,15,24,62.5,21,27,48,16,20,15,13,6,84,1
218,4552,20_04_08,BAHAMAS,0,TOTALS,BAHAMAS,200,30,76,39.5,23,49,46.9,7,27,25.9,23,27,85.2,15,27,42,19,22,12,9,11,90,1
219,4563,20_04_08,MEXICO,0,TOTALS,MEXICO,200,23,69,33.3,20,57,35.1,3,12,25.0,26,33,78.8,17,27,44,8,22,19,5,6,75,0
220,4576,20_04_09,PUERTO RICO,0,TOTALS,PUERTO RICO,200,41,77,53.2,36,61,59.0,5,16,31.2,15,21,71.4,23,22,45,25,22,16,14,6,102,0
221,4589,20_04_09,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,25,61,41.0,21,45,46.7,4,16,25.0,20,29,69.0,13,17,30,7,18,24,9,0,74,1
222,4600,20_04_10,MEXICO,0,TOTALS,MEXICO,200,25,52,48.1,21,42,50.0,4,10,40.0,13,19,68.4,8,31,39,15,24,31,4,1,67,0
223,4611,20_04_10,DOMINICAN REPUBLIC,0,TOTALS,DOMINICAN REPUBLIC,200,22,69,31.9,16,45,35.6,6,24,25.0,21,30,70.0,15,15,30,7,18,13,14,2,71,1
224,4622,20_04_11,BAHAMAS,0,TOTALS,BAHAMAS,200,29,66,43.9,22,47,46.8,7,19,36.8,11,18,61.1,10,30,40,14,25,21,4,3,76,0
225,4635,20_04_11,PUERTO RICO,0,TOTALS,PUERTO RICO,200,33,73,45.2,27,52,51.9,6,21,28.6,18,30,60.0,10,25,35,15,17,8,9,4,90,1
226,4648,21_04_01,COSTA RICA,0,TOTALS,COSTA RICA,200,35,94,37.2,26,67,38.8,9,27,33.3,14,30,46.7,16,21,37,13,19,14,20,0,93,1
227,4660,21_04_01,EL SALVADOR,0,TOTALS,EL SALVADOR,200,20,57,35.1,13,38,34.2,7,19,36.8,10,13,76.9,7,22,29,5,19,29,8,0,57,0
228,4672,21_04_02,HONDURAS,0,TOTALS,HONDURAS,200,20,69,29.0,17,49,34.7,3,20,15.0,4,8,50.0,7,22,29,6,11,19,11,0,47,0
229,4685,21_04_02,GUATEMALA,0,TOTALS,GUATEMALA,200,36,67,53.7,24,47,51.1,12,20,60.0,13,19,68.4,6,31,37,19,10,23,22,0,97,1
